cityname;latitude;longitude;population;countryname;iso3
Coronel Oviedo;-25.44998533;-56.4399506;69693.5;Paraguay;PRY
Coronel Suarez;-37.46661619;-61.9166189;20713;Argentina;ARG
Corovode;40.51670403;20.23329663;14046;Albania;ALB
Corozal;18.39799811;-88.3880005;8724;Belize;BLZ
Corpus Christi;27.74281435;-97.40189478;249977.5;United States of America;USA
Corrientes;-27.48996417;-58.80998682;339945;Argentina;ARG
Corriverton;5.900039082;-57.16998356;11787;Guyana;GUY
Corum;40.5199931;34.95000077;168544;Turkey;TUR
Corumba;-19.01601113;-57.65000594;70035.5;Brazil;BRA
Corvallis;44.57235557;-123.2799793;54865.5;United States of America;USA
Cotabato;7.216909606;124.2484261;229476;Philippines;PHL
Cotonou;6.400008564;2.519990599;726292;Benin;BEN
Cottbus;51.7704175;14.32996741;94910.5;Germany;DEU
Cottica;3.850009175;-54.23328943;24605;Suriname;SUR
Cotui;19.05900306;-70.1520026;41641;Dominican Republic;DOM
Council Bluffs;41.26227338;-95.86080021;80284.5;United States of America;USA
Courtenay;49.68333559;-124.9999777;28946;Canada;CAN
Coventry;52.42040367;-1.499996583;348292;United Kingdom;GBR
Covilha;40.28334088;-7.499992108;21219;Portugal;PRT
Covington;39.0840084;-84.50859908;313064.5;United States of America;USA
Cowell;-33.68286782;136.9166451;537;Australia;AUS
Cowra;-33.82962889;148.6800097;5729.5;Australia;AUS
Cozumel;20.51000002;-86.95000045;67634;Mexico;MEX
Cradock;-32.19954751;25.6100024;32898;South Africa;ZAF
Craig;40.51728009;-107.5503968;9315.5;United States of America;USA
Craiova;44.3262724;23.82587357;301143.5;Romania;ROU
Cranbourne;-38.09960081;145.2833695;249955;Australia;AUS
Cranbrook;49.5166791;-115.7666653;17990;Canada;CAN
Crateus;-5.165590394;-40.66600387;40338;Brazil;BRA
Crato;-7.229598776;-39.42000757;164149.5;Brazil;BRA
Crato;-7.46389972;-63.03996118;164149.5;Brazil;BRA
Crescent City;41.7564551;-124.2004916;9439.5;United States of America;USA
Creston;49.09996035;-116.516697;4816;Canada;CAN
Crestview;30.75420677;-86.57260746;19552.5;United States of America;USA
Criciuma;-28.68002073;-49.38996749;183085.5;Brazil;BRA
Cristalina;-16.76999835;-47.61002446;25627.5;Brazil;BRA
Crookston;47.77376223;-96.60773137;8215.5;United States of America;USA
Crotone;39.08333661;17.12333695;59313.5;Italy;ITA
Cruzeiro do Sul;-7.629987774;-72.66996769;56862;Brazil;BRA
Cuamba;-14.78960244;36.53998124;68204.5;Mozambique;MOZ
Cuangar;-17.60953367;18.61998979;425;Namibia;NAM
Cuauhtemoc;28.42574424;-106.8695856;84967.5;Mexico;MEX
Cubal;-13.03958006;14.23999874;4837;Angola;AGO
Cucuta;7.920019144;-72.51997685;721772;Colombia;COL
Cuddalore;11.72040733;79.77000403;158569;India;IND
Cuenca;-2.89999225;-78.99999475;281921;Ecuador;ECU
Cuencame;24.8704057;-103.6999858;5416;Mexico;MEX
Cuernavaca;18.92110476;-99.23999964;591551.5;Mexico;MEX
Cuevo;-20.45003213;-63.52998295;953;Bolivia;BOL
Cuiaba;-15.56960651;-56.08498519;603143.5;Brazil;BRA
Cuilapa;14.27900409;-90.2979985;16484;Guatemala;GTM
Cuito Caunavale;-15.15960569;19.16998205;149;Angola;AGO
Culiacan;24.82999473;-107.3799679;695734.5;Mexico;MEX
Cumana;10.44999392;-64.18002079;287693;Venezuela;VEN
Cumberland;39.65317263;-78.76277409;20831.5;United States of America;USA
Curanilahue;-37.48000039;-73.34000431;22352.5;Chile;CHL
Curepipe;-20.31619017;57.51663367;192087.5;Mauritius;MUS
Curico;-34.97999795;-71.24002914;108074.5;Chile;CHL
Curitiba;-25.420013;-49.3199976;2291430;Brazil;BRA
Curvelo;-18.75959267;-44.429986;45937;Brazil;BRA
Cusco;-13.52502846;-71.97215499;336661;Peru;PER
Cutral Co;-38.94001463;-69.24002202;47597;Argentina;ARG
Cuttack;20.47000246;85.88994055;580000;India;IND
Cuya;-19.11667682;-70.13330082;20;Chile;CHL
Cyangugu;-2.479604473;28.89998246;19900;Rwanda;RWA
Da Lat;11.93042035;108.4199865;193698;Vietnam;VNM
Da Nang;16.06003908;108.2499711;943534.5;Vietnam;VNM
Dline;65.18334556;-123.4166635;393.5;Canada;CAN
Düsseldorf;51.22037355;6.779988972;906196.5;Germany;DEU
Daan;45.49999921;124.2999991;84795.5;China;CHN
Dabola;10.747998;-11.10899649;13057;Guinea;GIN
Dabou;5.320358703;-4.389949383;71287;Ivory Coast;CIV
Daegu;35.86678876;128.6069714;2460000;South Korea;KOR
Daejeon;36.33554567;127.425028;1458165;South Korea;KOR
Dagupan;16.04789512;120.3408093;163676;Philippines;PHL
Dahuk;36.86670013;43.00000263;620500;Iraq;IRQ
Dajabon;19.548;-71.70499757;16398;Dominican Republic;DOM
Dakar;14.71583173;-17.47313013;2540200;Senegal;SEN
Dalaba;10.65600001;-12.27200357;6349;Guinea;GIN
Dalandzadgad;43.58355288;104.4402811;13491;Mongolia;MNG
Dalby;-27.19385822;151.2657434;9818.5;Australia;AUS
Dalhart;36.06080792;-102.5186109;6763.5;United States of America;USA
Dali;34.79525209;109.937775;109696;China;CHN
Dali;25.70001914;100.1799727;145362.5;China;CHN
Dalian;38.92283839;121.6298308;2601153.5;China;CHN
Dallas;32.82002382;-96.84001693;3004852;United States of America;USA
Dalnegorsk;44.5372156;135.5172473;8123;Russia;RUS
Dalnerechensk;45.92728579;133.7223181;25917.5;Russia;RUS
Daloa;6.889978657;-6.450004518;235410;Ivory Coast;CIV
Dalton;34.76972394;-84.97030217;45077.5;United States of America;USA
Daman;20.41700828;72.85001298;39737;India;IND
Damanhr;31.05044191;30.47001583;371350;Egypt;EGY
Damascus;33.500034;36.29999589;2466000;Syria;SYR
Damaturu;11.74899608;11.96600457;255895;Nigeria;NGA
Dandeldhura;29.30000416;80.60000455;19014;Nepal;NPL
Dandong;40.14360781;124.3935852;750986.5;China;CHN
Dangriga;16.97003522;-88.22000045;8506;Belize;BLZ
Danjiangkou;32.5200163;111.5000052;92008;China;CHN
Danville;36.58625388;-79.39531946;43176;United States of America;USA
Daqing;46.57995913;125.0000081;948244;China;CHN
Dar es Salaam;-6.800012595;39.26834184;2814326;Tanzania;TZA
Dar'a;32.62500014;36.10500351;122225;Syria;SYR
Darhan;49.61669883;106.3500354;74738;Mongolia;MNG
Darnah;32.76481113;22.63913928;103378;Libya;LBY
Darregueira;-37.69957355;-63.16659428;3412;Argentina;ARG
Daru;-9.109151958;143.2337226;15214;Papua New Guinea;PNG
Darwin;-12.42535398;130.8500386;82973;Australia;AUS
Dasoguz;41.83999005;59.96495967;183962;Turkmenistan;TKM
Datong;40.08001996;113.2999987;1462839;China;CHN
Daugavpils;55.87995994;26.50999914;109969.5;Latvia;LVA
Dauphin;51.15001609;-100.0499502;8747.5;Canada;CAN
Davangere;14.47000694;75.92000647;469344.5;India;IND
Davao;7.110016906;125.6299955;1307252;Philippines;PHL
Davenport;41.55398684;-90.58753036;178282.5;United States of America;USA
David;8.433321146;-82.43332524;96448;Panama;PAN
Davis Station;-68.77767439;78.14073509;45;Antarctica;ATA
Dawei;14.09796246;98.19497758;141497.5;Myanmar;MMR
Dawmat al Jandal;29.81529767;39.86639319;22583;Saudi Arabia;SAU
Dawra;27.46290895;-12.99218917;10;Morocco;MAR
Dawson City;64.0666437;-139.4166687;1319;Canada;CAN
Dawson Creek;55.76696942;-120.233266;10676.5;Canada;CAN
Dawwah;20.63301577;58.90802161;1485.5;Oman;OMN
Dayr az Zawr;35.33038739;40.12999467;275853;Syria;SYR
Dayton;39.750376;-84.19998743;466067;United States of America;USA
Daytona Beach;29.21055422;-81.0230754;140775.5;United States of America;USA
De Aar;-30.64997801;24.00002315;18669.5;South Africa;ZAF
De Kastri;51.46658592;140.7833341;3615;Russia;RUS
Dease Lake;58.45034568;-130.033288;303;Canada;CAN
Debre Birhan;9.68037681;39.53003129;61509;Ethiopia;ETH
Debre Markos;10.33997479;37.72001257;65339;Ethiopia;ETH
Debrecen;47.53046958;21.63003861;217705;Hungary;HUN
Decatur;39.8407064;-88.95473596;74967.5;United States of America;USA
Dedougou;12.455001;-3.464000439;45341;Burkina Faso;BFA
Dedza;-14.3666667;34.3333333;15608;Malawi;MWI
Deer Lake;49.17440025;-57.42691878;3953;Canada;CAN
Deer Lake;52.61703249;-94.06659448;3743;Canada;CAN
Dehibat;32.01704958;10.7000081;3525;Tunisia;TUN
Dehra Dun;30.32040895;78.05000565;646321.5;India;IND
Del Rio;29.36294802;-100.8963843;35803.5;United States of America;USA
Delano;35.76193728;-119.2430681;42396.5;United States of America;USA
Delemont;47.36999713;7.344999488;11315;Switzerland;CHE
Delhi;28.6699929;77.23000403;11779606.5;India;IND
Delicias;28.19996991;-105.4999793;108876;Mexico;MEX
Demba;-5.509600404;22.25997432;17008.5;Congo (Kinshasa);COD
Dembi Dolo;8.533728454;34.79998409;27264;Ethiopia;ETH
Deming;32.26109153;-107.7557848;15523;United States of America;USA
Denali Park;63.73309816;-148.9140994;1063;United States of America;USA
Dengzhou;32.68036826;112.0800215;59338;China;CHN
Deniliquin;-35.5295768;144.9500048;6019.5;Australia;AUS
Denizli;37.77039349;29.08002315;342791;Turkey;TUR
Denow;38.27715843;67.88716345;143134;Uzbekistan;UZB
Denpasar;-8.650028871;115.2199849;569133.5;Indonesia;IDN
Denton;33.21576194;-97.12883651;138952.5;United States of America;USA
Denver;39.73918805;-104.984016;1930799.5;United States of America;USA
Dera Ghazi Khan;30.06039899;70.63505774;236093;Pakistan;PAK
Dera Ismail Khan;31.82899904;70.89855587;66676.5;Pakistan;PAK
Derbent;42.05780621;48.27740434;97259;Russia;RUS
Derby;-17.29999184;123.9666345;3199;Australia;AUS
Derzhavinsk;51.10206036;66.30746659;14852;Kazakhstan;KAZ
Des Moines;41.57998008;-93.61998092;286917.5;United States of America;USA
Desaguadero;-16.56458453;-69.04499516;5120;Peru;PER
Dese;11.12997825;39.63002519;159929;Ethiopia;ETH
Detroit;42.32996014;-83.08005579;2526135;United States of America;USA
Deva;45.88332304;22.91667357;67802;Romania;ROU
Devils Lake;48.11221702;-98.85968693;7312;United States of America;USA
Devonport;-41.19266757;146.3311017;17932.5;Australia;AUS
Deyang;31.13333091;104.3999735;152194;China;CHN
Dezful;32.38038658;48.4700024;315482;Iran;IRN
Dezhou;37.45041302;116.3000223;379555;China;CHN
Dhaka;23.72305971;90.40857947;9899167;Bangladesh;BGD
Dhamar;14.5574693;44.3874609;191259;Yemen;YEM
Dhanbad;23.80039349;86.41998572;732818;India;IND
Dhangarhi;28.69499706;80.5930026;92294;Nepal;NPL
Dhule;20.89997622;74.76999914;423026.5;India;IND
Dhuusa Mareeb;5.741999984;46.5080045;447;Somalia;SOM
Diamantina;-18.23998615;-43.60998438;25184.5;Brazil;BRA
Diapaga;12.07700108;1.796004571;26013;Burkina Faso;BFA
Dibaya;-6.509539369;22.87001461;603;Congo (Kinshasa);COD
Dibrugarh;27.48332115;94.8999849;144260.5;India;IND
Dickinson;46.88399742;-102.7888011;15987.5;United States of America;USA
Dickson;73.50697186;80.54509884;1113;Russia;RUS
Diebougou;10.95200113;-3.248000411;12732;Burkina Faso;BFA
Diego de Almagro;-26.36961912;-70.04999841;18137;Chile;CHL
Diekirch;49.88330105;6.166701555;6242;Luxembourg;LUX
Dieppe;49.93373374;1.083334105;39084;France;FRA
Diffa;13.31705406;12.60888383;29468;Niger;NER
Digby;44.62258506;-65.7604928;3000.5;Canada;CAN
Dijon;47.33040428;5.030018268;159864;France;FRA
Dikhil;11.10400201;42.37200058;12043;Djibouti;DJI
Dila;6.410421365;38.3100024;47021;Ethiopia;ETH
Dili;-8.559388409;125.5794559;213947;East Timor;TLS
Dillingham;59.05656031;-158.4803121;1710;United States of America;USA
Dillon;45.21567548;-112.6839852;4213.5;United States of America;USA
Dilolo;-10.69961953;22.33330318;7854;Congo (Kinshasa);COD
Dimbokro;6.650458393;-4.710007366;46467.5;Ivory Coast;CIV
Dimitrovgrad;54.25042116;49.56001339;121213.5;Russia;RUS
Dindigul;10.37997235;78.00003454;200797;India;IND
Dinguiraye;11.29899604;-10.72600144;6062;Guinea;GIN
Dingzhou;38.50042645;114.9999983;152934;China;CHN
Diourbel;14.66038291;-16.24000126;148024;Senegal;SEN
Dire Dawa;9.58999473;41.86001827;250325.5;Ethiopia;ETH
Dirj;30.1679118;10.45666378;931;Libya;LBY
Dispur;26.14402305;91.76663611;16140;India;IND
Diu;20.71967334;70.99039497;23779;India;IND
Divinopolis;-20.14953367;-44.89998316;181457;Brazil;BRA
Divo;5.839002037;-5.360003483;127867;Ivory Coast;CIV
Diyarbakir;37.92043601;40.23004024;640586.5;Turkey;TUR
Djado;21.01498212;12.30750688;10;Niger;NER
Djambala;-2.539600811;14.74999345;9650.5;Congo (Brazzaville);COG
Djanet;24.5529057;9.482252969;666;Algeria;DZA
Djelfa;34.67998781;3.250023558;170901;Algeria;DZA
Djenne;13.89999005;-4.549991294;27663;Mali;MLI
Djibo;14.09900404;-1.627001421;22223;Burkina Faso;BFA
Djibouti;11.59501446;43.14800167;763506.5;Djibouti;DJI
Djougou;9.700427265;1.680041869;152708.5;Benin;BEN
Dnipropetrovsk;48.47997235;35.00002356;949424.5;Ukraine;UKR
Doba;8.650439676;16.8500203;26966.5;Chad;TCD
Dobrich;43.58505149;27.83999548;73813;Bulgaria;BGR
Doctor Pedro P. Pena;-22.47998574;-62.29998051;6143;Argentina;ARG
Dodge City;37.76005821;-100.018195;25237.5;United States of America;USA
Dodoma;-6.183306052;35.75000362;199405;Tanzania;TZA
Doha;25.28655601;51.53296789;1090655;Qatar;QAT
Dolbeau;48.86658958;-72.23332768;13126.5;Canada;CAN
Dolinsk;47.35042889;142.8000069;11791.5;Russia;RUS
Dolo Bay;4.183348001;42.08331213;11810;Ethiopia;ETH
Dolores;-36.33004474;-57.68997766;21586.5;Argentina;ARG
Dombarovskiy;50.75458803;59.54002437;5564;Russia;RUS
Dondo;-9.690017071;14.43001298;2353;Angola;AGO
Dondo;-19.61959186;34.7300142;75217.5;Mozambique;MOZ
Donegal;54.65000917;-8.116672812;2229;Ireland;IRL
Donetsk;48.00000165;37.82998002;874137.5;Ukraine;UKR
Dong Ha;16.8499981;107.1333007;17662;Vietnam;VNM
Dong Hoi;17.48333722;106.6000459;110152.5;Vietnam;VNM
Dongguan;23.0488889;113.7447222;4528000;China;CHN
Dongola;19.16659365;30.48329667;26404;Sudan;SDN
Dori;14.0339971;-0.027998519;37806;Burkina Faso;BFA
Dortmund;51.52996706;7.450025593;588462;Germany;DEU
Dosso;13.05001609;3.200000772;46481.5;Niger;NER
Dothan;31.22345461;-85.39058659;61715;United States of America;USA
Douala;4.060409769;9.709991006;1622041;Cameroon;CMR
Douglas;54.15042727;-4.480021404;31036;Isle of Man;IMN
Douglas;42.75647158;-105.3845341;5838;United States of America;USA
Douglas;31.50777834;-82.85068994;12159;United States of America;USA
Douglas;31.35864016;-109.5483627;23438.5;United States of America;USA
Douliou;23.7075;120.5438889;105688;Taiwan;TWN
Douma;33.5833364;36.39998979;406912;Syria;SYR
Dourados;-22.23002684;-54.80999841;144743.5;Brazil;BRA
Dover;51.13371218;1.300013386;32270;United Kingdom;GBR
Dover;39.15808657;-75.524703;54662.5;United States of America;USA
Drammen;59.75724265;10.19073686;85437.5;Norway;NOR
Dresden;51.04997052;13.75000281;552184.5;Germany;DEU
Drobeta-Turnu Severin;44.64589113;22.6658927;104462;Romania;ROU
Drogheda;53.71926495;-6.347762697;34987;Ireland;IRL
Drohobych;49.34436403;23.49938188;101837.5;Ukraine;UKR
Drummondville;45.88333498;-72.4833641;56806;Canada;CAN
Dryden;49.78332949;-92.83333643;7862;Canada;CAN
Dubai;25.22999615;55.27997432;1258173.5;United Arab Emirates;ARE
Dubasari;47.2630556;29.1608333;23254;Moldova;MDA
Dubbo;-32.25995726;148.5973274;30467.5;Australia;AUS
Dublin;53.33306114;-6.248905682;1013988;Ireland;IRL
Dublin;32.53745709;-82.91828272;19258.5;United States of America;USA
Dubrovnik;42.66094769;18.09139156;32711;Croatia;HRV
Dubuque;42.50093162;-90.66445073;59834;United States of America;USA
Dudinka;69.41820335;86.22501054;22913;Russia;RUS
Duisburg;51.42997316;6.750016641;882381;Germany;DEU
Duitama;5.830456766;-73.02004968;96598;Colombia;COL
Dulan;36.16658958;98.26660111;50;China;CHN
Duluth;46.78333173;-92.10637822;82026.5;United States of America;USA
Dumas;35.86239626;-101.9668875;13551.5;United States of America;USA
Dumfries;55.06708966;-3.550000652;31044;United Kingdom;GBR
Dumont d'Urville Station;-66.77505091;139.9636836;75;Antarctica;ATA
Dumyat;31.42039349;31.82001094;188149;Egypt;EGY
Dundalk;54.00041058;-6.416673219;38884;Ireland;IRL
Dundee;56.47038902;-3.000008384;151013.5;United Kingdom;GBR
Dundo;-7.380028871;20.82998409;11985;Angola;AGO
Dund-Us;48.01664146;91.63325924;26596.5;Mongolia;MNG
Dunedin;-45.87995278;170.4799711;92438.5;New Zealand;NZL
Dunhua;43.35049217;128.2200183;170357;China;CHN
Dunhuang;40.14267763;94.66201493;139225;China;CHN
Duque de Caxias;-22.76999388;-43.30997685;842890;Brazil;BRA
Durango;24.03110292;-104.67003;456368.5;Mexico;MEX
Durango;37.27564333;-107.8799891;19127.5;United States of America;USA
Durazno;-33.41001626;-56.51004968;33981.5;Uruguay;URY
Durban;-29.865013;30.98001054;2729000;South Africa;ZAF
Durham;35.99995892;-78.91999964;257114.5;United States of America;USA
Durres;41.3177997;19.44820797;132233;Albania;ALB
Dushanbe;38.56003522;68.77387935;882822;Tajikistan;TJK
Dutse;11.7991891;9.350334607;17129;Nigeria;NGA
Dyatkovo;53.5891437;34.33918534;33363.5;Russia;RUS
Dzaoudzi;-12.78708901;45.27500362;23099;France;FRA
Dzerzhinsk;56.25037661;43.46002397;235457.5;Russia;RUS
Dzhankoy;45.71704022;34.4000085;42805;Ukraine;UKR
Dzuunharaa;48.86658958;106.4666174;16074;Mongolia;MNG
Dzuunmod;47.71099805;106.9470006;17738;Mongolia;MNG
Eagle;64.78799501;-141.1999966;104;United States of America;USA
Eagle Pass;28.71102399;-100.4892774;39683;United States of America;USA
East London;-32.97004311;27.87001949;338627;South Africa;ZAF
Eastmain;52.23333498;-78.51669092;335;Canada;CAN
Eau Claire;44.81135907;-91.49835331;71296;United States of America;USA
Ebebiyin;2.152997996;11.33000156;24831;Gabon;GAB
Ebolowa;2.900015481;11.15000647;83687.5;Cameroon;CMR
Echuca;-36.12959186;144.750017;13460;Australia;AUS
Ed Dueim;13.99039797;32.29998165;54825.5;Sudan;SDN
EdDamer;17.58997154;33.95998368;94398.5;Sudan;SDN
Edea;3.800477314;10.11999182;109506.5;Cameroon;CMR
Edinburg;26.30318646;-98.1599622;114573.5;United States of America;USA
Edinburgh;55.94832786;-3.219090618;470378.5;United Kingdom;GBR
Edirne;41.67043968;26.56999548;114424;Turkey;TUR
Edmonton;53.55002464;-113.4999819;885195.5;Canada;CAN
Edmundston;47.37941937;-68.3332815;17894;Canada;CAN
Eger;47.89500314;20.38300258;56647;Hungary;HUN
Egilsstair;65.26742312;-14.3949976;1822.5;Iceland;ISL
Egvekinot;66.32213166;-179.1837225;2248;Russia;RUS
Eidsvold;-25.36621784;151.1333483;459;Australia;AUS
Eindhoven;51.42997316;5.50001542;303836.5;Netherlands;NLD
Eirunepe;-6.66002114;-69.87380762;19462.5;Brazil;BRA
Eisenstadt;47.83329908;16.53329747;13165;Austria;AUT
Ekibastuz;51.72998069;75.31993974;124669;Kazakhstan;KAZ
El Agheila;30.25702781;19.20000606;100;Libya;LBY
El Alamein;30.81707115;28.94995357;4938;Egypt;EGY
El Arish;31.12488181;33.80056189;153753;Egypt;EGY
El Banco;9.000340799;-73.98001693;39628.5;Colombia;COL
El Bayadh;33.6903583;1.009953571;67413;Algeria;DZA
El Calafate;-50.33332436;-72.30001612;6329;Argentina;ARG
El Carmen de Bolivar;9.720374368;-75.12999841;54468.5;Colombia;COL
El Cayo;17.15599807;-89.06100252;13451;Belize;BLZ
El Centro;32.79237693;-115.5580475;41661.5;United States of America;USA
El Daba;31.03377626;28.4332926;14212;Egypt;EGY
El Dorado;33.21392743;-92.66251998;21384.5;United States of America;USA
El Dorado;6.733295714;-61.6333287;2383;Venezuela;VEN
El Faiyum;29.31003135;30.83996741;311582.5;Egypt;EGY
El Fasher;13.62998069;25.35001827;220906;Sudan;SDN
El Fuerte;26.42041445;-108.6199956;8326.5;Mexico;MEX
El Giza;30.00998863;31.19002356;2681863;Egypt;EGY
El Golea;30.56662132;2.883327595;32049;Algeria;DZA
El Jadida;33.2603587;-8.509982138;164009.5;Morocco;MAR
El Kef;36.18263511;8.714754597;42303.5;Tunisia;TUN
El Kharga;25.44000917;30.55001094;49991;Egypt;EGY
El Maiten;-42.05000568;-71.16662276;4269;Argentina;ARG
El Manaqil;14.2503821;32.97999182;140062;Sudan;SDN
El Mansura;31.05044191;31.3800378;540247;Egypt;EGY
El Manteco;7.35038983;-62.53332544;2215;Venezuela;VEN
El Minya;28.09000246;30.74999874;363575;Egypt;EGY
El Obeid;13.18328961;30.21669796;331367.5;Sudan;SDN
El Oued;33.37040367;6.859984089;177497;Algeria;DZA
El Paso;31.77998395;-106.5099952;658331;United States of America;USA
El Porvenir;9.541686355;-78.97196299;10;Panama;PAN
El Progreso;14.85;-90.01670359;147197;Guatemala;GTM
El Qasr;25.70043256;28.88329097;1716;Egypt;EGY
El Seibo;18.76400114;-69.03500346;23547;Dominican Republic;DOM
El Tigre;8.890347513;-64.26001591;174219.5;Venezuela;VEN
El Tur;28.239389;33.61479726;21300;Egypt;EGY
Elazig;38.67997622;39.22999792;271492;Turkey;TUR
Elbasan;41.12150677;20.08382808;132956.5;Albania;ALB
Elblag;54.18995974;19.40268103;124332;Poland;POL
Eldama Ravine;0.050370299;35.72003129;15052.5;Kenya;KEN
Eldikan;60.80002138;135.1833142;1516;Russia;RUS
Eldorado;-26.20001707;-54.59998539;17365;Argentina;ARG
Eldorado;24.3304645;-107.3699943;15750.5;Mexico;MEX
Eldoret;0.520005716;35.26998124;285913.5;Kenya;KEN
Elephant Island;-61.99958901;-57.99998458;3;Antarctica;ATA
Elgin;42.03946108;-88.28991866;244050;United States of America;USA
Elista;46.32865664;44.20871212;99728;Russia;RUS
Elk;53.83370241;22.34999467;51312.5;Poland;POL
Elkhart;41.68294537;-85.96879419;100295;United States of America;USA
Elko;40.83250633;-115.7619886;17537;United States of America;USA
Elmira;42.09012982;-76.80803552;46201;United States of America;USA
Ely;47.90042116;-91.82569767;3687;United States of America;USA
Ely;39.24702171;-114.887675;3911;United States of America;USA
Embi;48.82677289;58.14419226;10009.5;Kazakhstan;KAZ
Embu;-0.519569073;37.45000321;46771;Kenya;KEN
Emden;53.36667666;7.216654824;49786;Germany;DEU
Emerald;-23.51222247;148.1673278;7489;Australia;AUS
Emmonak;62.77698081;-164.5229916;100;United States of America;USA
